date,open,high,low,close,volume,pct,Log_Return,sigma,dayofweek,daysLeft,strike,near_option,strategy_on,strike_real,is_strike
2022-05-25,285.71,293.39,285.5,291.26,67144500,0.013995265283386571,0.01389823581231738,0.2441032183611622,2,8,298.2224785517037,299.0,,311.0,
2022-05-26,290.44,300.92,290.15,299.33,59462200,0.027707203186156715,0.02733030466019048,0.24569119172668133,3,7,301.6818986956584,303.0,1.0,319.0,
2022-05-27,302.54,309.25,302.42,309.1,66985600,0.03263956168776949,0.032118205423446,0.24784203728162527,4,6,309.29863430189386,310.0,,303.0,1.0
2022-05-30,302.54,309.25,302.42,309.1,66985600,0.03263956168776949,0.0,0.24760908031975673,0,10,322.5728103475699,324.0,,300.0,
2022-05-31,309.07,311.33,304.33,308.28,60968300,-0.0026528631510839285,-0.0026563882282782435,0.24760117251794228,1,9,321.8551044718881,323.0,,302.0,
2022-06-01,310.47,312.65,303.73,306.0,65341700,-0.007395873880887471,-0.007423358957411713,0.2474984337781351,2,8,320.25938447946083,321.0,,306.0,
2022-06-02,304.85,314.56,303.4,314.38,59291300,0.027385620915032716,0.027017343347711154,0.24894262789583493,3,7,317.10435118779264,318.0,1.0,299.0,
2022-06-03,309.03,310.47,304.92,306.2,60914700,-0.026019466887206577,-0.026363962076508523,0.2502786303994437,4,6,324.9907155539279,326.0,,303.0,1.0
2022-06-06,310.75,312.35,305.62,307.22,51785000,0.0033311561071196483,0.003325620097416226,0.2499646804866878,0,10,319.680466084783,321.0,,310.0,
2022-06-07,303.81,310.67,302.69,309.87,44900300,0.008625740511685409,0.00858875136565226,0.25001670772557333,1,9,320.0206104303824,321.0,,324.0,
2022-06-08,309.05,311.72,306.77,307.64,38342100,-0.00719656630199772,-0.007222586497798825,0.2500496850731561,2,8,322.0309162327093,323.0,,323.0,
2022-06-09,305.91,309.05,299.23,299.4,55900500,-0.026784553374073594,-0.02714979620332508,0.2512776230779079,3,7,318.92102825724,320.0,1.0,321.0,
2022-06-10,293.65,294.87,288.38,288.84,85963500,-0.03527054108216432,-0.03590757040254708,0.25374426272121314,4,6,309.60150128963386,311.0,,318.0,0.0
2022-06-13,279.75,282.34,274.53,275.41,94442000,-0.04649633014817878,-0.04761200512702361,0.257939722690887,0,10,301.736147814019,303.0,,326.0,
2022-06-14,277.66,278.66,273.34,275.91,64697500,0.001815475109836262,0.0018138291267588151,0.25795436272686567,1,9,287.2590967819823,288.0,,321.0,
2022-06-15,279.42,286.83,276.61,282.8,86051400,0.02497191113044095,0.024665208439701634,0.25889687766901354,2,8,287.08879951294625,288.0,,321.0,
2022-06-16,275.59,276.06,269.28,271.39,81910300,-0.04034653465346538,-0.04118303328426667,0.2619722087910645,3,7,293.5439547846356,295.0,1.0,323.0,
2022-06-17,272.18,277.19,270.51,274.69,82703400,0.012159622683223459,0.012086288351351056,0.26230152746199087,4,6,281.0375927675755,282.0,,320.0,0.0
2022-06-20,272.18,277.19,270.51,274.69,82703400,0.012159622683223459,0.0,0.26229969898341937,0,10,287.3773915617369,288.0,,311.0,
2022-06-21,278.75,283.45,278.64,281.08,51633700,0.02326258691616001,0.022996137234494875,0.2631051180684967,1,9,286.7121920761131,288.0,,303.0,
2022-06-22,278.52,285.18,277.91,280.67,67472900,-0.0014586594563824606,-0.0014597243357441802,0.2631037811279614,2,8,292.7003029531297,294.0,,288.0,
2022-06-23,283.21,285.72,280.31,284.85,57457800,0.014892934763245158,0.01478312393815192,0.26352296692767474,3,7,291.50960436509035,293.0,1.0,288.0,
2022-06-24,287.74,295.04,287.5,294.61,58422300,0.03426364753378963,0.03368972185732614,0.26577150592900406,4,6,295.03708100012756,296.0,,295.0,0.0
2022-06-27,296.0,296.58,291.29,292.45,54151500,-0.007331726689521867,-0.007358735894696129,0.2658004959340127,0,10,308.4016194950275,309.0,,282.0,
